video,label,score
965,0,0.54099995
965,0,0.5741568
965,0,0.65880615
965,0,0.587177
965,0,0.53165865
965,0,0.6648444
965,0,0.61156553
965,0,0.5332879
965,0,0.5170881
965,0,0.523887
965,0,0.5606048
965,0,0.58992255
965,0,0.5888302
965,0,0.6133404
965,0,0.6236849
965,0,0.67400885
965,0,0.5809252
965,0,0.5881841
965,0,0.53079087
965,0,0.5847368
965,0,0.5732473
965,0,0.63611233
965,0,0.5528623
965,0,0.5371582
965,0,0.58042914
965,0,0.63429135
965,0,0.6320239
965,0,0.609722
965,0,0.60119224
965,0,0.6653162
965,0,0.61227494
965,0,0.57927114
965,0,0.5896833
965,0,0.57646334
965,0,0.58567786
965,0,0.6986204
965,0,0.5172398
965,0,0.60544395
965,0,0.67163014
965,0,0.59127235
965,0,0.59652334
965,0,0.6694991
965,0,0.5830793
965,0,0.6061512
965,0,0.6158028
965,0,0.56469476
965,0,0.5216381
965,0,0.6011286
965,0,0.6541917
965,0,0.6743892
965,0,0.5400903
965,0,0.664267
965,0,0.6087962
965,0,0.5791941
965,0,0.65955997
965,0,0.5636622
965,0,0.6130973
965,0,0.66914123
965,0,0.59589714
965,0,0.6276746
965,0,0.62304646
965,0,0.58587706
965,0,0.6116471
965,0,0.6390828
965,0,0.58397996
965,0,0.6252466
965,0,0.61147386
965,0,0.5869569
965,0,0.5967272
965,0,0.6054728
965,0,0.61588675
965,0,0.5208697
965,0,0.66295075
965,0,0.6112049
965,0,0.66206306
965,0,0.61074835
965,0,0.59890944
965,0,0.5483264
020,0,0.48696178
020,0,0.42813873
020,0,0.40657637
020,0,0.43436033
020,0,0.44538426
020,0,0.3852203
020,0,0.4431901
020,0,0.43571427
020,0,0.42394885
020,0,0.3905353
020,0,0.43576297
020,0,0.43533826
020,0,0.43507338
020,0,0.41568303
020,0,0.40922585
020,0,0.3671725
020,0,0.44675443
020,0,0.4265582
020,0,0.4338754
020,0,0.4740478
020,0,0.43746352
020,0,0.4230656
020,0,0.3754626
020,0,0.42731765
020,0,0.48375234
020,0,0.4464148
020,0,0.43440378
020,0,0.4263779
020,0,0.44069088
020,0,0.42391697
020,0,0.38415456
020,0,0.38278311
020,0,0.3768019
020,0,0.448789
020,0,0.4341825
020,0,0.43414998
020,0,0.374901
020,0,0.37937796
020,0,0.4476599
020,0,0.40038818
020,0,0.45033577
020,0,0.40583354
020,0,0.433907
020,0,0.47490844
020,0,0.38945535
020,0,0.44070017
020,0,0.47269967
020,0,0.42863485
020,0,0.40437394
020,0,0.45579728
020,0,0.43378782
020,0,0.43930876
020,0,0.43975264
020,0,0.42093426
020,0,0.43402797
020,0,0.4556623
020,0,0.44774336
020,0,0.46908712
020,0,0.3355653
020,0,0.39575052
020,0,0.43695542
020,0,0.4413872
020,0,0.43737754
020,0,0.43771714
020,0,0.33431986
020,0,0.4525204
020,0,0.45025688
020,0,0.43422425
020,0,0.42400503
020,0,0.39396462
020,0,0.42767808
020,0,0.4400814
020,0,0.37535152
020,0,0.45670474
020,0,0.43696114
020,0,0.45526654
020,0,0.39398605
020,0,0.4482205
020,0,0.3855111
020,0,0.44795778
020,0,0.3969383
020,0,0.42864302
020,0,0.36384222
020,0,0.41289446
020,0,0.4585681
020,0,0.41821808
020,0,0.33734944
020,0,0.4300602
020,0,0.43691072
020,0,0.43370923
020,0,0.4291029
020,0,0.41624728
020,0,0.39534742
020,0,0.41603348
020,0,0.3984876
020,0,0.4246296
020,0,0.42710644
020,0,0.45346454
020,0,0.44053867
020,0,0.4370591
020,0,0.47480646
121,0,0.8395181
121,0,0.78472114
121,0,0.8600916
121,0,0.8688358
121,0,0.8530511
121,0,0.8550552
121,0,0.81016845
121,0,0.8081255
121,0,0.8469199
121,0,0.81325436
121,0,0.8640441
121,0,0.8258545
121,0,0.84376705
121,0,0.82858306
121,0,0.83976495
121,0,0.8672743
121,0,0.82192296
121,0,0.7932271
121,0,0.8267042
121,0,0.83224815
121,0,0.8645903
121,0,0.7920886
121,0,0.8541113
121,0,0.83851266
121,0,0.8187867
121,0,0.81091076
121,0,0.8820464
121,0,0.8027434
121,0,0.82522374
121,0,0.8483621
121,0,0.81535834
121,0,0.8240338
121,0,0.8228443
121,0,0.8351393
121,0,0.77805936
121,0,0.8008683
121,0,0.86800116
121,0,0.8801603
121,0,0.783873
121,0,0.79921454
121,0,0.8280839
121,0,0.82253844
121,0,0.80680585
121,0,0.825545
121,0,0.8524272
121,0,0.834924
121,0,0.8312454
121,0,0.8093893
121,0,0.85629505
121,0,0.84202707
121,0,0.7881455
121,0,0.8233951
121,0,0.8375125
121,0,0.8580272
121,0,0.860126
121,0,0.84538406
121,0,0.86447865
121,0,0.8348272
121,0,0.82736063
121,0,0.80967945
121,0,0.8651967
121,0,0.83732533
121,0,0.8566766
121,0,0.82094306
121,0,0.8295829
121,0,0.8382643
121,0,0.813497
121,0,0.8069102
121,0,0.802062
121,0,0.80903757
121,0,0.8662246
121,0,0.8211782
121,0,0.86395985
121,0,0.83004045
121,0,0.80333924
121,0,0.84310144
121,0,0.7902418
121,0,0.84323925
121,0,0.79241127
121,0,0.8272805
121,0,0.855043
121,0,0.86406726
121,0,0.82099503
121,0,0.84935045
121,0,0.822549
121,0,0.86202127
121,0,0.80299634
121,0,0.81263435
121,0,0.8561272
121,0,0.7937528
121,0,0.7709256
121,0,0.819136
121,0,0.82899714
121,0,0.8710972
121,0,0.80141103
121,0,0.8215719
121,0,0.8413139
121,0,0.8217335
121,0,0.85423124
121,0,0.84279794
121,0,0.86371887
791,0,0.75997
791,0,0.7882005
791,0,0.7090417
791,0,0.68201476
791,0,0.77773684
791,0,0.73003894
791,0,0.6890294
791,0,0.79295415
791,0,0.69717216
791,0,0.76777285
791,0,0.7534948
791,0,0.7125509
791,0,0.6892409
791,0,0.69195586
791,0,0.59223896
791,0,0.7252959
791,0,0.792535
791,0,0.80686516
791,0,0.5953931
791,0,0.7645967
791,0,0.7475247
791,0,0.7780285
791,0,0.7151376
791,0,0.73531014
791,0,0.65079445
791,0,0.6736196
791,0,0.70504344
791,0,0.82435364
791,0,0.6203096
791,0,0.7192317
791,0,0.8088804
791,0,0.8460666
791,0,0.8258307
791,0,0.6924344
791,0,0.8196818
791,0,0.72355485
791,0,0.72261715
791,0,0.73567075
791,0,0.6754674
791,0,0.80201703
791,0,0.7251556
791,0,0.76464903
791,0,0.7681274
791,0,0.6832446
791,0,0.7038645
791,0,0.7081237
791,0,0.754519
791,0,0.8194494
791,0,0.70803624
791,0,0.7647826
791,0,0.7781895
791,0,0.7027716
791,0,0.64249367
791,0,0.65999013
791,0,0.6855955
791,0,0.7758721
791,0,0.76807755
791,0,0.72303075
791,0,0.7330646
791,0,0.8448426
791,0,0.7577682
791,0,0.77265435
791,0,0.6916175
791,0,0.7021547
791,0,0.72272605
791,0,0.652055
791,0,0.71604913
791,0,0.8023346
791,0,0.818684
791,0,0.7745007
791,0,0.6907408
791,0,0.5936863
791,0,0.619391
791,0,0.7621184
791,0,0.6707429
791,0,0.77782416
791,0,0.80231524
791,0,0.7550439
791,0,0.8033305
791,0,0.72725284
791,0,0.5918606
791,0,0.69101155
791,0,0.70783603
791,0,0.7071468
791,0,0.7303274
791,0,0.7251247
791,0,0.7079192
791,0,0.7303685
791,0,0.7645853
791,0,0.82372946
791,0,0.8165762
791,0,0.69407815
791,0,0.69159997
791,0,0.7006707
791,0,0.77044916
791,0,0.6006906
791,0,0.72220427
791,0,0.79238176
791,0,0.6897673
791,0,0.68595
791,0,0.7547085
642_635,1,0.8029659
642_635,1,0.7099135
642_635,1,0.7946435
642_635,1,0.79199487
642_635,1,0.7725672
642_635,1,0.82014984
642_635,1,0.7730918
642_635,1,0.7720745
642_635,1,0.8005241
642_635,1,0.73076516
642_635,1,0.76403135
642_635,1,0.79217744
642_635,1,0.7622041
642_635,1,0.74639666
642_635,1,0.77266026
642_635,1,0.79099303
642_635,1,0.7720746
642_635,1,0.76917565
642_635,1,0.7883034
642_635,1,0.7943034
642_635,1,0.7823641
642_635,1,0.72172153
642_635,1,0.79169816
642_635,1,0.77249855
642_635,1,0.754683
642_635,1,0.78946716
642_635,1,0.7980761
642_635,1,0.7868962
642_635,1,0.78936046
642_635,1,0.803374
642_635,1,0.7560551
642_635,1,0.7793479
642_635,1,0.76167613
642_635,1,0.7528497
642_635,1,0.7451661
642_635,1,0.759978
642_635,1,0.79462194
642_635,1,0.7951836
642_635,1,0.778743
642_635,1,0.745702
642_635,1,0.79660255
642_635,1,0.7310321
642_635,1,0.77585757
642_635,1,0.77363163
642_635,1,0.78352386
642_635,1,0.76143074
642_635,1,0.78396994
642_635,1,0.77567375
642_635,1,0.7660165
642_635,1,0.7897606
642_635,1,0.70927715
642_635,1,0.7545354
642_635,1,0.8001979
642_635,1,0.77790076
642_635,1,0.7763091
642_635,1,0.7976469
642_635,1,0.79027
642_635,1,0.7939935
642_635,1,0.7598978
642_635,1,0.7750606
642_635,1,0.76686573
642_635,1,0.773056
642_635,1,0.76239544
642_635,1,0.777897
642_635,1,0.7615994
642_635,1,0.7668664
642_635,1,0.7764886
642_635,1,0.7585389
642_635,1,0.7806478
642_635,1,0.7405322
642_635,1,0.7538092
642_635,1,0.76990515
642_635,1,0.7873738
642_635,1,0.771596
642_635,1,0.80580384
642_635,1,0.76548785
642_635,1,0.7626487
642_635,1,0.78666323
642_635,1,0.75134504
642_635,1,0.77370584
642_635,1,0.768196
642_635,1,0.7652069
642_635,1,0.7861675
642_635,1,0.79776216
642_635,1,0.78294116
642_635,1,0.77661824
642_635,1,0.7635911
642_635,1,0.7440115
642_635,1,0.7465721
642_635,1,0.7266753
642_635,1,0.74033886
642_635,1,0.781027
642_635,1,0.7834399
642_635,1,0.7749525
642_635,1,0.7590769
642_635,1,0.7742405
642_635,1,0.8073154
642_635,1,0.7664221
642_635,1,0.78099006
642_635,1,0.8024012
642_635,1,0.78677976
543_559,1,0.4235786
543_559,1,0.43080282
543_559,1,0.417999
543_559,1,0.39853022
543_559,1,0.47307664
543_559,1,0.40844026
543_559,1,0.43808144
543_559,1,0.45430017
543_559,1,0.45327353
543_559,1,0.43354157
543_559,1,0.45912406
543_559,1,0.44380364
543_559,1,0.4762208
543_559,1,0.4157688
543_559,1,0.41067722
543_559,1,0.42152873
543_559,1,0.39930108
543_559,1,0.43712714
543_559,1,0.41156733
543_559,1,0.3875558
543_559,1,0.4546113
543_559,1,0.45536697
543_559,1,0.42485237
543_559,1,0.46213144
543_559,1,0.4678984
543_559,1,0.45138007
543_559,1,0.5009519
543_559,1,0.41686866
543_559,1,0.4222409
543_559,1,0.43009293
543_559,1,0.43102717
543_559,1,0.43890327
543_559,1,0.4370231
543_559,1,0.42813796
543_559,1,0.44010088
543_559,1,0.42045268
543_559,1,0.42678115
543_559,1,0.41185567
543_559,1,0.44931102
543_559,1,0.40820917
543_559,1,0.38131896
543_559,1,0.43420923
543_559,1,0.41910166
543_559,1,0.4486663
543_559,1,0.41199365
543_559,1,0.42678145
543_559,1,0.43857968
543_559,1,0.44612595
543_559,1,0.40916902
543_559,1,0.4153602
543_559,1,0.4058102
543_559,1,0.43307945
543_559,1,0.398865
543_559,1,0.43339285
543_559,1,0.49642545
543_559,1,0.42308596
543_559,1,0.43688285
543_559,1,0.40480903
543_559,1,0.42316356
543_559,1,0.43676445
543_559,1,0.45719537
543_559,1,0.43259522
543_559,1,0.45962366
543_559,1,0.42452282
543_559,1,0.44435617
543_559,1,0.45892844
543_559,1,0.40061003
543_559,1,0.44481695
543_559,1,0.42810327
543_559,1,0.43040133
543_559,1,0.4202473
543_559,1,0.40308002
543_559,1,0.40975267
543_559,1,0.43264163
543_559,1,0.39954975
543_559,1,0.46217075
543_559,1,0.4160131
543_559,1,0.42392957
543_559,1,0.42037982
543_559,1,0.43166357
543_559,1,0.41638842
543_559,1,0.42470112
543_559,1,0.45730126
543_559,1,0.40397465
543_559,1,0.38760972
543_559,1,0.40661165
543_559,1,0.4485568
543_559,1,0.4331563
543_559,1,0.45889732
543_559,1,0.382142
543_559,1,0.44238833
543_559,1,0.43430167
543_559,1,0.46466127
543_559,1,0.4086128
543_559,1,0.4148649
543_559,1,0.4339427
543_559,1,0.42852604
543_559,1,0.40434578
543_559,1,0.43693337
543_559,1,0.44009694
543_559,1,0.41787755
719_737,1,0.40833288
719_737,1,0.47179216
719_737,1,0.44770876
719_737,1,0.45337445
719_737,1,0.4310473
719_737,1,0.47622314
719_737,1,0.45373917
719_737,1,0.46975118
719_737,1,0.4605183
719_737,1,0.4770075
719_737,1,0.44214982
719_737,1,0.53383267
719_737,1,0.53254944
719_737,1,0.5619642
719_737,1,0.4539525
719_737,1,0.49842924
719_737,1,0.45493075
719_737,1,0.4569512
719_737,1,0.46470365
719_737,1,0.41442358
719_737,1,0.44044352
719_737,1,0.4724966
719_737,1,0.50614023
719_737,1,0.4183846
719_737,1,0.42683643
719_737,1,0.4526124
719_737,1,0.52835417
719_737,1,0.46587
719_737,1,0.461786
719_737,1,0.51882696
719_737,1,0.4753525
719_737,1,0.4697894
719_737,1,0.4756966
719_737,1,0.43280208
719_737,1,0.45910487
719_737,1,0.48002958
719_737,1,0.5298594
719_737,1,0.50375617
719_737,1,0.459776
719_737,1,0.47448906
719_737,1,0.46720874
719_737,1,0.47782817
719_737,1,0.47243404
719_737,1,0.43023634
719_737,1,0.4810604
719_737,1,0.4217892
719_737,1,0.4150959
719_737,1,0.4580073
719_737,1,0.49770248
719_737,1,0.43217608
719_737,1,0.47593167
719_737,1,0.4745141
719_737,1,0.46324986
719_737,1,0.4360538
719_737,1,0.52447957
719_737,1,0.4295155
719_737,1,0.4044811
719_737,1,0.45210913
719_737,1,0.5282389
719_737,1,0.46826553
719_737,1,0.419135
719_737,1,0.4474775
719_737,1,0.52098596
719_737,1,0.471935
719_737,1,0.5410866
719_737,1,0.44976667
719_737,1,0.46876752
719_737,1,0.47040683
719_737,1,0.46241906
719_737,1,0.47216544
719_737,1,0.5204961
719_737,1,0.46809125
719_737,1,0.46004733
719_737,1,0.41664764
719_737,1,0.45783478
719_737,1,0.42702582
719_737,1,0.48699445
719_737,1,0.42118788
719_737,1,0.47912273
719_737,1,0.46300623
719_737,1,0.4604653
719_737,1,0.53480333
719_737,1,0.5592753
719_737,1,0.4893589
719_737,1,0.4680871
719_737,1,0.45490065
719_737,1,0.55618787
719_737,1,0.47785366
719_737,1,0.4443272
719_737,1,0.47327083
719_737,1,0.46670797
719_737,1,0.5752048
719_737,1,0.55837476
719_737,1,0.4514916
719_737,1,0.46725738
719_737,1,0.45844865
719_737,1,0.514595
719_737,1,0.46352488
719_737,1,0.43969917
719_737,1,0.46736848
719_737,1,0.40139478
065_089,1,0.7924296
065_089,1,0.7725661
065_089,1,0.77877086
065_089,1,0.77907413
065_089,1,0.7987367
065_089,1,0.7738233
065_089,1,0.7932598
065_089,1,0.7866803
065_089,1,0.80478865
065_089,1,0.82931614
065_089,1,0.8089549
065_089,1,0.77428067
065_089,1,0.77488726
065_089,1,0.7397344
065_089,1,0.77995735
065_089,1,0.74968624
065_089,1,0.8370661
065_089,1,0.7739705
065_089,1,0.78206336
065_089,1,0.80874974
065_089,1,0.80242527
065_089,1,0.78433484
065_089,1,0.7664002
065_089,1,0.75070226
065_089,1,0.7665599
065_089,1,0.81572497
065_089,1,0.76494765
