video,label,score
089,0,0.99915254
089,0,0.9999138
089,0,0.99984944
089,0,0.99970573
089,0,0.999731
089,0,0.9998499
089,0,0.9998807
089,0,0.99989474
089,0,0.9998449
089,0,0.99965334
089,0,0.99972147
089,0,0.9998448
089,0,0.9989611
089,0,0.9998714
089,0,0.99908924
089,0,0.9997353
089,0,0.99866045
089,0,0.99966097
089,0,0.9998524
089,0,0.99990237
089,0,0.9998254
089,0,0.99956495
089,0,0.999848
089,0,0.9999206
089,0,0.9973435
089,0,0.99770385
089,0,0.99978274
089,0,0.99984944
089,0,0.99988985
089,0,0.99990225
089,0,0.99983156
089,0,0.99982005
089,0,0.999845
089,0,0.9998473
089,0,0.9997501
089,0,0.99985063
089,0,0.9998797
089,0,0.9981396
143,0,0.00015449192
143,0,0.00040006876
143,0,0.00015515611
143,0,0.00010461109
143,0,0.00015549439
143,0,0.00013865781
143,0,0.00018881132
143,0,0.0011780804
143,0,0.000143229
143,0,0.054213073
143,0,0.00026553948
143,0,7.337908e-05
143,0,7.517691e-05
143,0,0.00019565232
143,0,0.008713336
143,0,7.6589095e-05
143,0,0.00047194795
143,0,0.006484536
143,0,0.0002328606
143,0,0.0001256502
143,0,9.678849e-05
143,0,0.00033408648
143,0,0.00011714701
143,0,0.00011620222
143,0,0.000114572926
143,0,0.00015837171
143,0,8.5289306e-05
143,0,0.0044913045
143,0,0.0001314776
143,0,7.3088704e-05
143,0,0.2262639
143,0,0.15703595
143,0,0.034660015
143,0,9.1294765e-05
143,0,0.002642766
143,0,0.01950571
143,0,8.429414e-05
143,0,8.606243e-05
143,0,0.0001313419
143,0,0.05793867
143,0,0.0013716873
143,0,0.0031343931
143,0,0.8898738
143,0,9.118071e-05
143,0,8.262273e-05
143,0,8.5879365e-05
143,0,0.00013354984
143,0,0.00041301636
143,0,8.009885e-05
143,0,0.0012632705
143,0,0.00076445
143,0,0.0041126176
143,0,0.00014618757
143,0,0.00011030582
143,0,8.7817556e-05
143,0,0.00017216495
143,0,0.0005308143
143,0,0.33210483
143,0,8.999048e-05
143,0,0.014143176
143,0,0.0018582483
143,0,0.0022285264
143,0,9.910216e-05
143,0,0.003047535
143,0,0.000104543484
143,0,0.00014143738
143,0,0.0007849423
143,0,0.0007745096
143,0,0.0013542668
143,0,0.0030550575
143,0,9.943356e-05
143,0,0.00013565201
143,0,0.0010619274
143,0,0.00013193513
143,0,0.00015000651
143,0,0.00013704157
143,0,0.010203578
143,0,0.959803
143,0,0.00080160453
143,0,0.0002429232
143,0,0.0006493522
143,0,0.000381567
143,0,7.763643e-05
143,0,7.842988e-05
143,0,0.011204156
143,0,0.00010130047
143,0,8.965737e-05
143,0,0.86601096
143,0,0.98828274
143,0,0.00043281936
143,0,0.00044926233
143,0,0.000106674954
143,0,8.4463914e-05
143,0,0.00011588641
143,0,0.0013404161
143,0,0.0033759482
143,0,7.575349e-05
143,0,0.0014596524
143,0,0.00012669136
143,0,0.00010678894
143,0,0.00019455196
208,0,0.00071509916
208,0,0.033897117
208,0,0.9978897
208,0,0.9995809
208,0,0.029306209
208,0,0.9993374
208,0,0.0014077728
208,0,0.02511059
208,0,0.9973346
208,0,0.0031707908
208,0,0.0021644877
208,0,0.99973875
208,0,0.9998105
208,0,0.9997421
208,0,0.0018061617
208,0,0.9935162
208,0,0.17517033
208,0,0.0473929
208,0,0.0018520383
208,0,0.017309932
208,0,0.13571982
208,0,0.09598263
208,0,0.9654276
208,0,0.9096857
208,0,0.94724786
208,0,0.0010221978
208,0,0.9997038
208,0,0.0030411442
208,0,0.0002748713
208,0,0.9997733
208,0,0.0034706343
208,0,0.0010805319
208,0,0.002636181
208,0,0.99516726
208,0,0.00084370724
208,0,0.08909366
208,0,0.52394974
208,0,0.9862248
208,0,0.0007057734
208,0,0.012684779
208,0,0.0030168507
208,0,0.00059021264
208,0,0.00616391
208,0,0.47208646
208,0,0.5558551
208,0,0.98567975
208,0,0.003961527
208,0,0.005828317
208,0,0.98831254
208,0,0.020307072
208,0,0.0057502296
208,0,0.9729365
208,0,0.00034486272
208,0,0.99906653
208,0,0.9994549
208,0,0.0023416013
208,0,0.0013191703
208,0,0.0028449434
208,0,0.9869703
208,0,0.032364525
208,0,0.0040236646
208,0,0.7921391
208,0,0.9969344
208,0,0.0015114883
208,0,0.9977476
208,0,0.9621941
208,0,0.0020319615
208,0,0.17613283
208,0,0.0038882645
208,0,0.0012161986
208,0,0.99955004
208,0,0.0012947231
208,0,0.00091856194
208,0,0.13672109
208,0,0.00034818743
208,0,0.0062506003
208,0,0.0007447937
208,0,0.60026765
208,0,0.006782074
208,0,0.0017209117
208,0,0.01262231
208,0,0.9994843
208,0,0.99907887
208,0,0.99135536
208,0,0.001970207
208,0,0.99950624
208,0,0.9996232
208,0,0.027302181
208,0,0.0020502987
208,0,0.038885828
208,0,0.00029338876
208,0,0.9994962
208,0,0.9988833
208,0,0.9970475
208,0,0.0019807299
208,0,0.0018500465
208,0,0.99956983
208,0,0.020873548
208,0,0.9948271
208,0,0.99905044
208,0,0.0008554253
226,0,0.927446
226,0,0.00018124275
226,0,0.0010192838
226,0,0.00043239217
226,0,0.00037183586
226,0,0.0002273683
226,0,0.0002360512
226,0,0.00028235235
226,0,0.0065532755
226,0,0.000119595265
226,0,0.0002446108
226,0,0.00021111763
226,0,0.0001639447
226,0,0.00011586641
226,0,0.0007853333
226,0,0.00012183011
226,0,0.00016601852
226,0,0.00024860242
226,0,0.0007686807
226,0,0.105088785
226,0,0.0004795518
226,0,0.0002910838
226,0,0.00020921435
226,0,0.03751721
226,0,0.002773304
226,0,0.00034467227
226,0,0.00010288752
226,0,0.00010938377
226,0,0.00047688166
226,0,0.001751527
226,0,9.576906e-05
226,0,9.978339e-05
226,0,9.1812566e-05
226,0,0.0036250423
226,0,0.00046235207
226,0,0.00010417368
226,0,0.00013789702
226,0,0.00010284927
226,0,0.00049982965
226,0,0.00020563432
226,0,0.00018582934
226,0,0.00019591647
226,0,0.00013169808
226,0,0.0018727685
226,0,0.00021050597
226,0,0.059930984
226,0,0.005782272
226,0,0.00010717426
226,0,0.0009875582
226,0,0.00017153834
226,0,0.0002722945
226,0,0.00014806743
226,0,0.0008317857
226,0,0.0013515392
226,0,0.00010836148
226,0,0.0001931196
226,0,0.12249631
226,0,0.00023559137
226,0,0.0020821386
226,0,0.00010812584
226,0,0.60779345
226,0,0.00014145275
226,0,0.00012141933
226,0,0.00015610452
226,0,0.0004218529
226,0,0.00081811834
226,0,0.00018650333
226,0,0.00030483495
226,0,0.000109266584
226,0,0.00014458982
226,0,0.00011366223
226,0,0.00074627995
226,0,0.0010830305
226,0,0.3546358
226,0,0.0003815166
226,0,0.00015374203
226,0,0.00017852016
226,0,0.00016524561
226,0,0.00012556624
226,0,0.00019881825
226,0,0.00055823405
226,0,0.00012402225
226,0,0.026284268
226,0,0.0069112764
226,0,0.00019327732
226,0,0.0006195153
226,0,0.0011586773
226,0,0.00013931874
226,0,0.006822762
226,0,0.00030089993
226,0,0.00096313027
226,0,0.00021877958
226,0,0.0033268647
226,0,0.00051085185
226,0,0.000113698756
226,0,0.00083438354
226,0,0.00033165212
226,0,0.00028323615
226,0,0.0029993367
226,0,0.0005815693
226,0,0.0059466953
232,0,0.9999492
232,0,0.9999435
232,0,0.9999324
232,0,0.99993527
232,0,0.9999474
232,0,0.9999391
232,0,0.9999348
232,0,0.9999472
232,0,0.9999422
232,0,0.99993885
232,0,0.99994886
232,0,0.999938
232,0,0.999938
232,0,0.9999422
232,0,0.99993765
232,0,0.99993896
232,0,0.9999492
232,0,0.99994373
232,0,0.9999355
232,0,0.99994826
232,0,0.99994814
232,0,0.9999366
232,0,0.99994016
232,0,0.9999466
232,0,0.9999417
232,0,0.9999323
232,0,0.99993813
232,0,0.9999355
232,0,0.9999331
232,0,0.9999354
232,0,0.9999367
232,0,0.9999298
232,0,0.99994123
232,0,0.9999404
232,0,0.9999465
232,0,0.9999448
232,0,0.9999361
232,0,0.99994135
232,0,0.9999348
232,0,0.9999467
232,0,0.999943
232,0,0.9999454
232,0,0.9999467
232,0,0.99993885
232,0,0.999944
232,0,0.9999442
232,0,0.99994683
232,0,0.99994683
232,0,0.9999429
232,0,0.9999484
232,0,0.99994206
232,0,0.9999447
232,0,0.9999243
232,0,0.99993837
232,0,0.9999304
232,0,0.9999478
232,0,0.9999479
232,0,0.99993813
232,0,0.99994683
232,0,0.9999318
232,0,0.9999484
232,0,0.999949
232,0,0.99993765
232,0,0.9999429
232,0,0.9999471
232,0,0.9999399
232,0,0.9999441
232,0,0.9999472
232,0,0.99994123
232,0,0.9999459
232,0,0.99993896
232,0,0.9999331
232,0,0.9999355
232,0,0.9999465
232,0,0.999931
232,0,0.999948
232,0,0.99994767
232,0,0.99994814
232,0,0.9999479
232,0,0.9999354
232,0,0.99993396
232,0,0.9999386
232,0,0.9999404
232,0,0.9999423
232,0,0.99994206
232,0,0.9999379
232,0,0.99994254
232,0,0.99994683
232,0,0.9999492
232,0,0.9999422
232,0,0.9999418
232,0,0.9999428
232,0,0.99994326
232,0,0.99993014
232,0,0.9999485
232,0,0.9999366
232,0,0.999938
232,0,0.9999486
232,0,0.99994195
232,0,0.99993825
232,0,0.9999479
965,0,0.9998865
965,0,0.99988997
965,0,0.9999187
965,0,0.9999157
965,0,0.9999088
965,0,0.99991536
965,0,0.9995196
965,0,0.99990594
965,0,0.9999112
965,0,0.99989724
965,0,0.99990475
965,0,0.99990594
965,0,0.9999074
965,0,0.999876
965,0,0.9984316
965,0,0.9999074
965,0,0.9999119
965,0,0.99989223
965,0,0.99917126
965,0,0.9998685
965,0,0.9999105
965,0,0.999895
965,0,0.99991643
965,0,0.99984753
965,0,0.99987507
965,0,0.9997172
965,0,0.9999012
965,0,0.99986815
965,0,0.9994653
965,0,0.9999027
965,0,0.9998981
965,0,0.99987686
965,0,0.99990284
965,0,0.9998565
965,0,0.99989486
965,0,0.99986887
965,0,0.99991333
965,0,0.999908
965,0,0.9995734
965,0,0.99989116
965,0,0.99979717
965,0,0.999871
965,0,0.9998865
965,0,0.9998634
965,0,0.9999088
965,0,0.9998534
965,0,0.9998684
965,0,0.99988127
965,0,0.9999169
965,0,0.9999167
965,0,0.999897
965,0,0.9998698
965,0,0.9997061
965,0,0.9999182
965,0,0.99989593
965,0,0.99991286
965,0,0.9999007
965,0,0.9997743
965,0,0.99986196
965,0,0.9998847
965,0,0.9998888
965,0,0.9999145
965,0,0.9999021
965,0,0.9998373
965,0,0.9998814
965,0,0.99988365
965,0,0.9998627
965,0,0.99989367
965,0,0.9998956
965,0,0.9998865
965,0,0.9998895
965,0,0.9992543
965,0,0.9991819
965,0,0.99987674
965,0,0.9994679
965,0,0.9999156
965,0,0.999892
965,0,0.9999274
965,0,0.9999
965,0,0.99976677
965,0,0.99884284
965,0,0.9998821
965,0,0.9999045
965,0,0.9999161
965,0,0.99983275
965,0,0.9999163
965,0,0.9998776
965,0,0.99988174
965,0,0.99991596
965,0,0.99990475
965,0,0.9998965
965,0,0.9998975
965,0,0.99989855
965,0,0.9999169
965,0,0.999881
965,0,0.99894994
965,0,0.9999149
965,0,0.9999074
965,0,0.999915
965,0,0.9998952
965,0,0.99989986
020,0,0.99985206
020,0,0.95641273
020,0,0.9989279
020,0,0.9967443
020,0,0.99842995
020,0,0.9970277
020,0,0.9987207
020,0,0.92417216
020,0,0.9994591
020,0,0.0312315
020,0,0.99899143
020,0,0.9992536
020,0,0.99946135
020,0,0.9973627
020,0,0.99972993
020,0,0.9997694
020,0,0.9896729
020,0,0.9471379
020,0,0.9997571
020,0,0.99987555
020,0,0.99860495
020,0,0.97594404
020,0,0.9996923
020,0,0.99970514
020,0,0.9860096
020,0,0.9983365
020,0,0.99939406
020,0,0.98356044
020,0,0.99965656
020,0,0.99880004
020,0,0.09317895
020,0,0.005225132
020,0,0.013272506
020,0,0.9992662
020,0,0.9904101
020,0,0.9937406
020,0,0.9998041
020,0,0.9998441
020,0,0.9994468
020,0,0.5356525
020,0,0.9997923
020,0,0.67063445
020,0,0.91333157
020,0,0.99605846
020,0,0.9997303
020,0,0.9991856
020,0,0.99985504
020,0,0.99033827
020,0,0.9998196
020,0,0.999226
020,0,0.99396557
020,0,0.99833566
020,0,0.99950063
020,0,0.99775887
020,0,0.99913245
020,0,0.99907494
020,0,0.99977213
020,0,0.9998752
020,0,0.792743
020,0,0.20749077
020,0,0.9991677
020,0,0.99418867
020,0,0.9984395
020,0,0.9996044
020,0,0.9503716
020,0,0.9903971
020,0,0.99969935
020,0,0.95760554
020,0,0.9729523
020,0,0.89184266
020,0,0.9969199
020,0,0.9997347
020,0,0.9994832
020,0,0.99989176
020,0,0.9993761
020,0,0.9988293
020,0,0.9653724
020,0,0.998738
020,0,0.84541243
020,0,0.99982613
020,0,0.999516
020,0,0.99744487
020,0,0.99896085
020,0,0.9996494
020,0,0.9997168
020,0,0.996212
020,0,0.9623134
020,0,0.91203105
020,0,0.9992736
020,0,0.9812564
020,0,0.9875937
020,0,0.9996586
020,0,0.9995732
020,0,0.9841824
020,0,0.9692774
020,0,0.99970657
020,0,0.9996462
020,0,0.99322176
020,0,0.99957186
020,0,0.99861884
020,0,0.99983
121,0,0.9999256
121,0,0.9999224
121,0,0.9999331
121,0,0.99993396
121,0,0.99992573
121,0,0.9999337
121,0,0.9999243
121,0,0.9999263
121,0,0.9999355
121,0,0.99993205
121,0,0.9999254
121,0,0.99994135
121,0,0.9999405
121,0,0.9999361
121,0,0.99993753
121,0,0.9999386
121,0,0.999928
121,0,0.9999094
121,0,0.9999255
121,0,0.99992216
121,0,0.9999267
121,0,0.9999225
121,0,0.9999367
121,0,0.9999349
121,0,0.99993575
121,0,0.9999311
121,0,0.9999403
121,0,0.99990475
121,0,0.99992573
121,0,0.9999422
121,0,0.9999237
121,0,0.99991286
121,0,0.9999223
121,0,0.9999355
121,0,0.9999194
121,0,0.99993944
121,0,0.9999385
121,0,0.99993944
121,0,0.9999299
121,0,0.9999387
121,0,0.99993515
121,0,0.99993443
121,0,0.99993765
121,0,0.9999354
121,0,0.9999411
121,0,0.99993396
121,0,0.999925
121,0,0.9999069
121,0,0.9999423
121,0,0.9999248
121,0,0.99992573
121,0,0.99994147
121,0,0.99993014
121,0,0.9999343
121,0,0.99993837
121,0,0.99992275
121,0,0.9999318
121,0,0.9999342
121,0,0.9999337
121,0,0.9999107
121,0,0.99993014
121,0,0.9999279
121,0,0.99993587
121,0,0.9999405
121,0,0.9999316
121,0,0.99993634
121,0,0.9999393
121,0,0.9999274
121,0,0.9998994
121,0,0.999936
121,0,0.9999323
121,0,0.99992394
121,0,0.9999355
121,0,0.9999254
121,0,0.9999329
121,0,0.9999256
121,0,0.99993813
121,0,0.9999294
121,0,0.99993587
121,0,0.9999317
121,0,0.999936
121,0,0.99992955
121,0,0.9999269
121,0,0.99994135
121,0,0.99993753
121,0,0.9999337
121,0,0.99992764
121,0,0.9999397
121,0,0.9999267
121,0,0.9999267
121,0,0.9999218
121,0,0.9999355
121,0,0.9999347
121,0,0.99993443
121,0,0.99993694
121,0,0.9999316
121,0,0.9999392
121,0,0.9999279
121,0,0.99993455
121,0,0.99993587
121,0,0.9999324
791,0,0.9999441
791,0,0.9999424
791,0,0.99994195
791,0,0.9999387
791,0,0.99994314
791,0,0.9999354
791,0,0.99994004
791,0,0.99994195
791,0,0.9999422
791,0,0.9999372
791,0,0.99994326
791,0,0.99992883
791,0,0.99993277
791,0,0.9999294
791,0,0.9999416
791,0,0.9999356
791,0,0.9999423
791,0,0.99994195
791,0,0.9999411
791,0,0.99994385
791,0,0.9999428
791,0,0.99994254
791,0,0.9999347
791,0,0.9999441
791,0,0.999944
791,0,0.9999404
791,0,0.99993587
791,0,0.9999416
791,0,0.9999391
791,0,0.9999304
791,0,0.999941
791,0,0.99994266
791,0,0.999943
791,0,0.999944
791,0,0.9999423
791,0,0.99993944
791,0,0.999936
791,0,0.99993646
791,0,0.9999409
791,0,0.9999434
791,0,0.9999404
791,0,0.99993825
791,0,0.99994314
791,0,0.9999436
791,0,0.99992836
791,0,0.9999442
791,0,0.99994385
791,0,0.9999405
791,0,0.99993134
791,0,0.9999428
791,0,0.99994195
791,0,0.99993885
791,0,0.9999393
791,0,0.9999418
791,0,0.9999325
791,0,0.9999428
791,0,0.99994385
791,0,0.9999404
791,0,0.99993336
791,0,0.99994254
791,0,0.9999434
791,0,0.9999423
791,0,0.9999325
791,0,0.99993765
791,0,0.9999317
791,0,0.9999441
791,0,0.9999391
791,0,0.9999422
791,0,0.9999418
791,0,0.9999416
791,0,0.99993026
791,0,0.99993825
791,0,0.99994195
791,0,0.9999443
791,0,0.9999399
791,0,0.999943
791,0,0.9999435
791,0,0.99994254
791,0,0.999944
791,0,0.9999423
791,0,0.99994195
791,0,0.9999294
791,0,0.9999299
791,0,0.99993217
791,0,0.9999393
791,0,0.9999373
791,0,0.9999304
791,0,0.9999403
791,0,0.9999435
791,0,0.99994254
791,0,0.99994266
791,0,0.9999293
791,0,0.99992883
791,0,0.99994206
791,0,0.99994135
791,0,0.99994135
791,0,0.9999329
791,0,0.9999418
791,0,0.99994314
791,0,0.9999409
791,0,0.99994385
642_635,1,0.9999485
642_635,1,0.9999449
642_635,1,0.99994814
642_635,1,0.99994695
642_635,1,0.9999474
642_635,1,0.9999484
642_635,1,0.9999484
642_635,1,0.9999478
642_635,1,0.9999455
642_635,1,0.99994385
642_635,1,0.9999473
642_635,1,0.9999441
642_635,1,0.9999168
642_635,1,0.9995453
642_635,1,0.99994814
642_635,1,0.99994576
642_635,1,0.99994814
642_635,1,0.9999465
642_635,1,0.9999465
642_635,1,0.99994934
642_635,1,0.99994683
642_635,1,0.99994576
642_635,1,0.9999484
642_635,1,0.99994767
642_635,1,0.9999455
642_635,1,0.9999474
642_635,1,0.99993765
642_635,1,0.9999479
642_635,1,0.9999448
642_635,1,0.99994576
642_635,1,0.99994385
642_635,1,0.99994326
642_635,1,0.9999435
642_635,1,0.9999447
642_635,1,0.99994683
642_635,1,0.99994874
642_635,1,0.9999473
642_635,1,0.99994624
642_635,1,0.9999467
642_635,1,0.9999442
642_635,1,0.99994755
642_635,1,0.9999329
642_635,1,0.9999485
642_635,1,0.99994266
642_635,1,0.9999449
642_635,1,0.99994576
642_635,1,0.99994946
642_635,1,0.999948
642_635,1,0.9999459
642_635,1,0.99994683
642_635,1,0.9999449
642_635,1,0.999948
642_635,1,0.9999472
642_635,1,0.9999448
642_635,1,0.99993765
642_635,1,0.9999472
642_635,1,0.99994826
642_635,1,0.9999485
642_635,1,0.9999193
642_635,1,0.999946
642_635,1,0.9999479
642_635,1,0.99994826
642_635,1,0.99992955
642_635,1,0.99994624
642_635,1,0.99990654
642_635,1,0.9999474
642_635,1,0.9999486
642_635,1,0.9999474
642_635,1,0.99994767
642_635,1,0.99994004
642_635,1,0.9998994
642_635,1,0.99994457
642_635,1,0.9999485
642_635,1,0.99994826
642_635,1,0.99994695
642_635,1,0.9999473
642_635,1,0.99994326
642_635,1,0.9999478
642_635,1,0.99994457
642_635,1,0.99994814
642_635,1,0.9999472
642_635,1,0.99988353
642_635,1,0.9999194
642_635,1,0.9999467
642_635,1,0.9999485
642_635,1,0.99994457
642_635,1,0.99991655
642_635,1,0.999949
642_635,1,0.99994826
642_635,1,0.9999453
642_635,1,0.99994445
642_635,1,0.9998952
642_635,1,0.99989235
642_635,1,0.999948
642_635,1,0.9999405
642_635,1,0.9999472
642_635,1,0.99994695
642_635,1,0.9999497
642_635,1,0.99994695
642_635,1,0.9999472
642_635,1,0.9999484
543_559,1,0.9998596
543_559,1,0.9999068
543_559,1,0.99987304
543_559,1,0.9998547
543_559,1,0.9964462
543_559,1,0.9998486
543_559,1,0.99992824
543_559,1,0.9999362
543_559,1,0.9998876
543_559,1,0.9999032
543_559,1,0.99916124
543_559,1,0.9997843
543_559,1,0.99991643
543_559,1,0.99984956
543_559,1,0.9998766
543_559,1,0.9998709
543_559,1,0.9999019
543_559,1,0.9999052
543_559,1,0.99989057
543_559,1,0.99987626
543_559,1,0.99641466
543_559,1,0.9999125
543_559,1,0.99986863
543_559,1,0.99989057
543_559,1,0.999887
543_559,1,0.99992967
543_559,1,0.99990606
543_559,1,0.999899
543_559,1,0.9999014
543_559,1,0.9997619
543_559,1,0.9999026
543_559,1,0.9999039
543_559,1,0.9999018
543_559,1,0.99982005
543_559,1,0.9998909
543_559,1,0.9999223
543_559,1,0.999863
543_559,1,0.9998629
543_559,1,0.9999286
543_559,1,0.99992263
543_559,1,0.99991095
543_559,1,0.99990904
543_559,1,0.9999201
543_559,1,0.99986005
543_559,1,0.99984527
543_559,1,0.9998801
543_559,1,0.9999118
543_559,1,0.99991333
543_559,1,0.999845
543_559,1,0.9997849
543_559,1,0.9998747
543_559,1,0.99992585
543_559,1,0.9999021
543_559,1,0.9998857
543_559,1,0.99988556
543_559,1,0.9993332
543_559,1,0.9997738
543_559,1,0.9999238
543_559,1,0.9997651
543_559,1,0.99989974
543_559,1,0.99938464
543_559,1,0.9998901
543_559,1,0.9998536
543_559,1,0.9999212
543_559,1,0.9998449
543_559,1,0.9998969
543_559,1,0.99991727
543_559,1,0.99992394
543_559,1,0.9999113
543_559,1,0.99991524
543_559,1,0.9998586
543_559,1,0.99990404
543_559,1,0.99987245
543_559,1,0.9998876
543_559,1,0.99991965
543_559,1,0.9978606
543_559,1,0.99992454
543_559,1,0.99991167
543_559,1,0.9999255
543_559,1,0.9999255
543_559,1,0.999894
543_559,1,0.999858
543_559,1,0.9996952
543_559,1,0.99988544
543_559,1,0.999908
543_559,1,0.99984527
543_559,1,0.99973994
543_559,1,0.99992263
543_559,1,0.9997583
543_559,1,0.9999151
543_559,1,0.99990106
543_559,1,0.9997588
543_559,1,0.9998116
543_559,1,0.9998623
543_559,1,0.99991834
543_559,1,0.9999107
543_559,1,0.99980134
543_559,1,0.9999037
543_559,1,0.99989164
543_559,1,0.99989223
543_559,1,0.9997775
719_737,1,0.999944
719_737,1,0.99994564
719_737,1,0.99994576
719_737,1,0.99994373
719_737,1,0.9999443
719_737,1,0.99994373
719_737,1,0.99994373
719_737,1,0.999946
719_737,1,0.99994695
719_737,1,0.9999459
719_737,1,0.9999442
719_737,1,0.9999453
719_737,1,0.9999449
719_737,1,0.99994266
719_737,1,0.99994564
719_737,1,0.9999424
719_737,1,0.9999461
719_737,1,0.9999461
719_737,1,0.99994576
719_737,1,0.99994564
719_737,1,0.9999442
719_737,1,0.99994576
719_737,1,0.9999448
719_737,1,0.9999459
719_737,1,0.9999461
719_737,1,0.99994457
719_737,1,0.9999448
719_737,1,0.999946
719_737,1,0.9999454
719_737,1,0.9999454
719_737,1,0.999946
719_737,1,0.99994576
719_737,1,0.9999461
719_737,1,0.9999459
719_737,1,0.9999459
719_737,1,0.9999459
719_737,1,0.9999442
719_737,1,0.99994373
719_737,1,0.99994504
719_737,1,0.9999453
719_737,1,0.99994504
719_737,1,0.99994576
719_737,1,0.9999454
719_737,1,0.9999461
719_737,1,0.9999429
719_737,1,0.999946
719_737,1,0.999946
719_737,1,0.9999465
719_737,1,0.99994206
719_737,1,0.9999448
719_737,1,0.999946
719_737,1,0.9999459
719_737,1,0.99994504
719_737,1,0.99994636
719_737,1,0.9999443
719_737,1,0.99994373
719_737,1,0.9999434
719_737,1,0.9999447
719_737,1,0.9999436
719_737,1,0.999946
719_737,1,0.999944
719_737,1,0.99994576
719_737,1,0.99994373
719_737,1,0.999946
719_737,1,0.9999434
719_737,1,0.9999466
719_737,1,0.99994576
719_737,1,0.9999459
719_737,1,0.99994624
719_737,1,0.99994576
719_737,1,0.9999436
719_737,1,0.9999454
719_737,1,0.99994564
719_737,1,0.999946
719_737,1,0.9999453
719_737,1,0.9999441
719_737,1,0.9999455
719_737,1,0.99994564
719_737,1,0.99994564
719_737,1,0.9999443
719_737,1,0.99994564
719_737,1,0.9999429
719_737,1,0.99994195
719_737,1,0.99994385
719_737,1,0.99994516
719_737,1,0.999943
719_737,1,0.99994206
719_737,1,0.9999459
719_737,1,0.9999441
719_737,1,0.9999459
719_737,1,0.9999459
719_737,1,0.99994266
719_737,1,0.99994266
719_737,1,0.99994516
719_737,1,0.99994576
719_737,1,0.99994576
719_737,1,0.9999454
719_737,1,0.9999461
719_737,1,0.99994636
719_737,1,0.9999467
